fecha_obs,secuencia,x_ll,y_ll,error
2010-03-17 01:22:30,11,44.03,34.95,57.67
2010-03-17 01:22:30,10,43.88,34.73,25.63
2010-03-17 01:22:30,9,43.8,35.43,38.45
2010-03-17 01:22:30,8,43.86,35.46,57.67
2010-03-17 01:22:30,7,43.8,35.47,25.63
2010-03-17 01:22:30,6,41.59,35.79,57.67
2010-03-17 01:22:30,5,41.64,35.43,38.45
2010-03-17 01:22:30,4,41.4,35.31,57.67
2010-03-17 01:22:30,3,30.75,35.67,25.63
2010-03-17 01:22:30,2,41.09,36.66,25.63
2010-03-17 00:32:30,59,29.96,32.1,25.63
2010-03-17 00:32:30,58,28.6,31.84,25.63
2010-03-17 00:32:30,55,31.7,32.66,25.63
2010-03-17 00:32:30,54,31.67,32.69,25.63
2010-03-17 00:32:30,52,44.51,33.31,57.67
2010-03-17 00:32:30,51,44.76,33.2,38.45
2010-03-17 00:32:30,50,44.3,33.2,38.45
2010-03-17 00:32:30,49,44.64,33.6,38.45
2010-03-17 00:32:30,48,43.81,33.4,57.67
2010-03-17 00:32:30,47,34.7,33.46,38.45
2010-03-17 00:32:30,46,34.56,33.43,25.63
2010-03-17 00:32:30,45,35.05,33.28,25.63
2010-03-17 00:32:30,44,34.66,33.47,38.45
2010-03-17 00:32:30,43,34.63,33.4,25.63
2010-03-17 00:32:30,42,34.42,33.32,25.63
2010-03-17 00:32:30,41,30,33.5,25.63
2010-03-17 00:32:30,40,29.88,33.58,25.63
2010-03-17 00:32:30,39,29.6,33.51,57.67
2010-03-17 00:32:30,38,29.7,33.56,25.63
2010-03-17 00:32:30,37,29.72,33.58,25.63
2010-03-17 00:32:30,36,27.91,33.28,38.45
2010-03-17 00:32:30,35,27.67,33.39,38.45
2010-03-17 00:32:30,33,44.4,33.77,25.63
2010-03-17 00:32:30,32,43.36,34.47,38.45
2010-03-17 00:32:30,31,43.35,34.47,38.45
2010-03-17 00:32:30,30,35.83,34.14,25.63
2010-03-17 00:32:30,29,35.64,34.11,38.45
2010-03-17 00:32:30,28,35.79,34.16,38.45
2010-03-17 00:32:30,27,35.75,34.19,57.67
2010-03-17 00:32:30,26,34.26,34.11,38.45
2010-03-17 00:32:30,25,34.25,34.12,25.63
2010-03-17 00:32:30,24,34.3,34.09,57.67
2010-03-17 00:32:30,23,34.24,34.19,25.63
2010-03-17 00:32:30,22,32.52,33.93,25.63
2010-03-17 00:32:30,21,32.61,33.87,57.67
2010-03-17 00:32:30,20,32.09,34.26,57.67
2010-03-17 00:32:30,19,30.51,34.04,57.67
2010-03-17 00:32:30,18,30.14,34.06,57.67
2010-03-17 00:32:30,17,30.14,34.09,25.63
2010-03-17 00:32:30,16,30.51,34.05,57.67
2010-03-17 00:32:30,15,30.18,34.05,57.67
2010-03-17 00:32:30,14,29.76,34.04,57.67
2010-03-17 00:32:30,13,28.61,34.04,17.09
2010-03-17 00:32:30,12,28.84,33.88,38.45
2010-03-17 00:32:30,11,28.04,33.75,38.45
2010-03-17 00:32:30,10,28.17,33.83,25.63
2010-03-17 00:32:30,9,28.03,33.76,17.09
2010-03-17 00:32:30,8,43.07,34.89,25.63
2010-03-17 00:32:30,7,43.1,35,38.45
2010-03-17 00:32:30,6,43.04,35.05,25.63
2010-03-17 00:32:30,5,43.07,35.03,25.63
2010-03-17 00:32:30,4,27.44,34.63,25.63
2010-03-17 00:32:30,3,41.38,35.56,25.63
2010-03-17 00:32:30,2,41.12,35.83,25.63
2010-03-17 00:32:30,1,28.6,35.27,25.63
2010-03-17 00:02:30,44,44.98,30.51,38.45
2010-03-17 00:02:30,43,44.97,30.44,57.67
2010-03-17 00:02:30,42,44.87,30.56,25.63
2010-03-17 00:02:30,41,44.94,30.52,57.67
2010-03-17 00:02:30,32,36.53,32.34,57.67
2010-03-17 00:02:30,31,35.69,33.75,25.63
2010-03-17 00:02:30,30,34.74,33.19,25.63
2010-03-17 00:02:30,29,34.74,33.22,25.63
2010-03-17 00:02:30,28,34.71,33.23,17.09
2010-03-17 00:02:30,27,32.15,33.72,25.63
2010-03-17 00:02:30,26,29.68,33.42,38.45
2010-03-17 00:02:30,25,27.35,33.53,17.09
2010-03-17 00:02:30,24,27.3,33.52,38.45
2010-03-17 00:02:30,23,35.95,34.23,38.45
2010-03-17 00:02:30,22,33.85,34.09,25.63
2010-03-17 00:02:30,21,33.92,34.04,25.63
2010-03-17 00:02:30,20,33.84,34.1,25.63
2010-03-17 00:02:30,19,33.89,34.05,25.63
2010-03-17 00:02:30,18,32.04,34.27,25.63
2010-03-17 00:02:30,17,31.77,33.85,38.45
2010-03-17 00:02:30,16,31.65,33.92,25.63
2010-03-17 00:02:30,15,31.71,33.88,38.45
2010-03-17 00:02:30,14,31.73,33.88,25.63
2010-03-17 00:02:30,13,32.06,34.26,25.63
2010-03-17 00:02:30,12,31.04,33.8,38.45
2010-03-17 00:02:30,11,27.6,33.77,57.67
2010-03-17 00:02:30,10,27.32,34.35,38.45
2010-03-17 00:02:30,9,44.65,34.69,25.63
2010-03-17 00:02:30,8,36.08,35.06,25.63
2010-03-17 00:02:30,7,36.09,35.07,38.45
2010-03-17 00:02:30,6,35.29,35.84,25.63
2010-03-17 00:02:30,5,32.37,35.28,25.63
2010-03-17 00:02:30,4,32.32,35.29,38.45
2010-03-16 20:57:30,20,34.3,33.72,38.45
2010-03-16 20:57:30,19,24.43,33.02,25.63
2010-03-16 20:57:30,18,43.68,34.06,38.45
2010-03-16 20:57:30,17,36.25,34.19,57.67
2010-03-16 20:57:30,16,36.11,34.22,25.63
2010-03-16 20:57:30,15,36.58,35.09,38.45
2010-03-16 20:57:30,14,36.31,34.68,38.45
2010-03-16 20:57:30,13,36.43,35.1,57.67
2010-03-16 20:57:30,12,36.26,34.97,57.67
2010-03-16 20:57:30,11,27.56,34.56,38.45
2010-03-16 20:57:30,10,27.48,34.61,25.63
2010-03-16 20:57:30,9,27.45,34.6,25.63
2010-03-16 20:57:30,8,25.5,35.42,25.63
2010-03-16 20:57:30,7,36.46,36.2,25.63
2010-03-16 20:57:30,6,28.77,36.7,17.09
2010-03-16 20:57:30,5,26.64,37.11,25.63
2010-03-16 19:37:30,53,30.11,32.77,38.45
2010-03-16 19:37:30,52,33.98,33.54,38.45
2010-03-16 19:37:30,51,25.1,33.2,17.09
2010-03-16 19:37:30,50,25.14,33.19,25.63
2010-03-16 19:37:30,49,44.33,34.47,57.67
2010-03-16 19:37:30,48,44.56,34.45,38.45
2010-03-16 19:37:30,47,35.92,34.36,25.63
2010-03-16 19:37:30,46,35.59,33.81,38.45
2010-03-16 19:37:30,45,35.98,34.34,25.63
2010-03-16 19:37:30,44,35.72,33.97,38.45
2010-03-16 19:37:30,43,33.41,34.45,25.63
2010-03-16 19:37:30,42,32.31,33.98,38.45
2010-03-16 19:37:30,41,23.85,34.19,17.09
2010-03-16 19:37:30,40,43.89,34.54,38.45
2010-03-16 19:37:30,39,36.11,35.16,17.09
2010-03-16 19:37:30,38,36.07,35.05,38.45
2010-03-16 19:37:30,37,36,34.51,25.63
2010-03-16 19:37:30,36,36.05,34.69,57.67
2010-03-16 19:37:30,35,36.06,35.24,38.45
2010-03-16 19:37:30,34,36.01,34.54,38.45
2010-03-16 19:37:30,33,36.07,34.9,38.45
2010-03-16 19:37:30,32,36,34.55,25.63
2010-03-16 19:37:30,31,35.99,34.83,38.45
2010-03-16 19:37:30,30,35.93,35.1,38.45
2010-03-16 19:37:30,29,33.7,35.05,25.63
2010-03-16 19:37:30,28,32.48,34.89,25.63
2010-03-16 19:37:30,27,32.62,34.85,38.45
2010-03-16 19:37:30,26,36.05,35.69,57.67
2010-03-16 19:37:30,25,36.05,35.58,38.45
2010-03-16 19:37:30,24,36.06,35.68,38.45
2010-03-16 19:37:30,23,36.15,35.53,38.45
2010-03-16 19:37:30,22,36.03,35.73,25.63
2010-03-16 19:37:30,21,36.16,35.66,38.45
2010-03-16 19:37:30,20,35.53,35.89,38.45
2010-03-16 19:37:30,19,35.83,35.78,38.45
2010-03-16 19:37:30,18,35.84,35.79,38.45
2010-03-16 19:37:30,17,35.86,35.76,38.45
2010-03-16 19:37:30,16,31.24,35.37,25.63
2010-03-16 19:37:30,15,31.37,35.28,38.45
2010-03-16 19:37:30,14,35.52,36.11,25.63
2010-03-16 19:37:30,13,35.7,36.01,57.67
2010-03-16 19:37:30,12,35.26,36.07,38.45
2010-03-16 19:37:30,11,34.83,36.34,38.45
2010-03-16 19:37:30,10,35.16,36.2,17.09
2010-03-16 19:37:30,9,34.78,36.35,38.45
2010-03-16 19:37:30,8,34.67,36.56,38.45
2010-03-16 19:37:30,7,29.24,36.38,25.63
2010-03-16 19:37:30,6,25.48,36.81,25.63
2010-03-16 19:37:30,5,25.46,37.16,25.63
2010-03-16 18:32:30,57,28.14,32.11,38.45
2010-03-16 18:32:30,54,36.28,33.19,38.45
2010-03-16 18:32:30,53,31.14,33.59,25.63
2010-03-16 18:32:30,52,31.22,33.52,38.45
2010-03-16 18:32:30,51,36.31,34.39,25.63
2010-03-16 18:32:30,50,36.46,34.16,38.45
2010-03-16 18:32:30,49,36.23,34.42,25.63
2010-03-16 18:32:30,48,35.31,34.09,25.63
2010-03-16 18:32:30,47,35.31,34.47,25.63
2010-03-16 18:32:30,46,33.86,34.39,57.67
2010-03-16 18:32:30,45,32.53,34.44,25.63
2010-03-16 18:32:30,44,32.58,34.44,25.63
2010-03-16 18:32:30,43,32.56,34.45,38.45
2010-03-16 18:32:30,42,31.73,33.99,38.45
2010-03-16 18:32:30,41,31.72,33.99,38.45
2010-03-16 18:32:30,40,31.72,33.98,38.45
2010-03-16 18:32:30,39,20.86,34.34,11.4
2010-03-16 18:32:30,38,35.54,34.58,38.45
2010-03-16 18:32:30,37,35.3,34.51,38.45
2010-03-16 18:32:30,36,35.52,34.56,38.45
2010-03-16 18:32:30,35,35.39,34.64,25.63
2010-03-16 18:32:30,34,35.45,34.77,25.63
2010-03-16 18:32:30,33,35.46,34.65,38.45
2010-03-16 18:32:30,32,35.45,34.64,57.67
2010-03-16 18:32:30,31,35.34,34.76,38.45
2010-03-16 18:32:30,30,35.29,34.56,25.63
2010-03-16 18:32:30,29,35.88,34.87,25.63
2010-03-16 18:32:30,28,35.45,35.2,25.63
2010-03-16 18:32:30,27,35.41,34.52,38.45
2010-03-16 18:32:30,26,35.52,34.56,25.63
2010-03-16 18:32:30,25,35.46,34.64,38.45
2010-03-16 18:32:30,24,35.54,35.18,38.45
2010-03-16 18:32:30,23,35.52,34.59,38.45
2010-03-16 18:32:30,22,31.73,35.03,38.45
2010-03-16 18:32:30,21,20.42,34.94,25.63
2010-03-16 18:32:30,20,35.26,35.39,57.67
2010-03-16 18:32:30,19,35.31,35.36,57.67
2010-03-16 18:32:30,18,34.88,35.9,25.63
2010-03-16 18:32:30,17,35,35.76,25.63
2010-03-16 18:32:30,16,34.9,35.87,25.63
2010-03-16 18:32:30,15,34.83,35.93,38.45
2010-03-16 18:32:30,14,35,35.72,25.63
2010-03-16 18:32:30,13,35.02,35.73,57.67
2010-03-16 18:32:30,12,35.24,35.41,38.45
2010-03-16 18:32:30,11,35.09,35.52,57.67
2010-03-16 18:32:30,10,35.02,35.78,38.45
2010-03-16 18:32:30,9,33.82,35.89,25.63
2010-03-16 18:32:30,8,34.18,35.89,38.45
2010-03-16 18:32:30,7,33.97,36.01,57.67
2010-03-16 18:32:30,6,34.37,36.11,25.63
2010-03-16 18:02:30,91,28.94,32.86,25.63
2010-03-16 18:02:30,90,27.19,32.87,38.45
2010-03-16 18:02:30,89,27.14,32.9,38.45
2010-03-16 18:02:30,88,31.02,33.56,38.45
2010-03-16 18:02:30,87,22.19,33.04,17.09
2010-03-16 18:02:30,86,34.87,33.85,25.63
2010-03-16 18:02:30,85,35.12,34.47,38.45
2010-03-16 18:02:30,84,35.07,34.46,38.45
2010-03-16 18:02:30,83,34.94,34.15,25.63
2010-03-16 18:02:30,82,34.9,33.88,57.67
2010-03-16 18:02:30,81,34.95,34.18,25.63
2010-03-16 18:02:30,80,34.86,33.87,25.63
2010-03-16 18:02:30,79,34.97,34.07,25.63
2010-03-16 18:02:30,78,23.2,33.92,17.09
2010-03-16 18:02:30,77,23.18,33.95,11.4
2010-03-16 18:02:30,76,35.1,34.67,25.63
2010-03-16 18:02:30,75,34.98,35.2,38.45
2010-03-16 18:02:30,74,35.15,35.06,38.45
2010-03-16 18:02:30,73,34.95,35.24,25.63
2010-03-16 18:02:30,72,35.16,35.05,38.45
2010-03-16 18:02:30,71,35.1,34.67,25.63
2010-03-16 18:02:30,70,35.12,34.81,38.45
2010-03-16 18:02:30,69,35.21,35.01,38.45
2010-03-16 18:02:30,68,34.98,34.84,25.63
2010-03-16 18:02:30,67,35.08,35.06,25.63
2010-03-16 18:02:30,66,35,35.22,38.45
2010-03-16 18:02:30,65,35.13,34.81,38.45
2010-03-16 18:02:30,64,35.12,35.07,38.45
2010-03-16 18:02:30,63,34.97,35.15,25.63
2010-03-16 18:02:30,62,35.15,34.82,38.45
2010-03-16 18:02:30,61,34.99,35.2,17.09
2010-03-16 18:02:30,60,35.1,34.81,25.63
2010-03-16 18:02:30,59,34.95,35.25,25.63
2010-03-16 18:02:30,58,35.07,34.63,38.45
2010-03-16 18:02:30,57,31.5,35.03,25.63
2010-03-16 18:02:30,56,31.59,35.1,38.45
2010-03-16 18:02:30,55,31.52,35.03,25.63
2010-03-16 18:02:30,54,31.55,35.01,38.45
2010-03-16 18:02:30,53,31.54,35,38.45
2010-03-16 18:02:30,52,31.5,35.04,25.63
2010-03-16 18:02:30,51,31.46,35.06,25.63
2010-03-16 18:02:30,50,31.41,35.05,17.09
2010-03-16 18:02:30,49,31.48,35.04,38.45
2010-03-16 18:02:30,48,31.5,35.04,57.67
2010-03-16 18:02:30,47,31.46,35.08,25.63
2010-03-16 18:02:30,46,24.92,34.59,25.63
2010-03-16 18:02:30,45,20.74,34.61,25.63
2010-03-16 18:02:30,44,34.74,35.38,38.45
2010-03-16 18:02:30,43,34.56,35.81,25.63
2010-03-16 18:02:30,42,34.89,35.3,57.67
2010-03-16 18:02:30,41,34.69,35.4,57.67
2010-03-16 18:02:30,40,34.61,35.67,25.63
2010-03-16 18:02:30,39,35.04,35.32,25.63
2010-03-16 18:02:30,38,34.62,35.77,25.63
2010-03-16 18:02:30,37,34.94,35.39,25.63
2010-03-16 18:02:30,36,34.64,35.73,38.45
2010-03-16 18:02:30,35,34.99,35.28,38.45
2010-03-16 18:02:30,34,34.7,35.74,38.45
2010-03-16 18:02:30,33,34.63,35.74,57.67
2010-03-16 18:02:30,32,34.65,35.28,25.63
2010-03-16 18:02:30,31,34.69,35.29,38.45
2010-03-16 18:02:30,30,34.34,35.94,57.67
2010-03-16 18:02:30,29,34.03,35.59,25.63
2010-03-16 18:02:30,28,34.43,35.88,38.45
2010-03-16 18:02:30,27,34.34,35.82,57.67
2010-03-16 18:02:30,26,34.39,35.92,25.63
2010-03-16 18:02:30,25,34.48,35.81,25.63
2010-03-16 18:02:30,24,34.19,35.92,38.45
2010-03-16 18:02:30,23,34.15,35.95,57.67
2010-03-16 18:02:30,22,34.23,35.84,57.67
2010-03-16 18:02:30,21,34.12,35.82,25.63
2010-03-16 18:02:30,20,34.21,35.72,25.63
2010-03-16 18:02:30,19,34.33,35.82,57.67
2010-03-16 18:02:30,18,34.15,35.94,25.63
2010-03-16 18:02:30,17,34.17,35.91,57.67
2010-03-16 18:02:30,16,34.37,35.93,38.45
2010-03-16 18:02:30,15,34.14,35.77,25.63
2010-03-16 18:02:30,14,34.44,35.88,25.63
2010-03-16 18:02:30,13,34.41,35.9,38.45
2010-03-16 18:02:30,12,34.38,35.87,57.67
2010-03-16 18:02:30,11,34.4,35.85,57.67
2010-03-16 18:02:30,10,33.83,36.17,38.45
2010-03-16 18:02:30,9,33.91,36.04,57.67
2010-03-16 18:02:30,8,34.42,36.21,38.45
2010-03-16 18:02:30,7,33.45,36.67,38.45
2010-03-16 18:02:30,6,24.4,36.66,17.09
2010-03-16 18:02:30,5,24.36,36.65,38.45
2010-03-16 18:02:30,4,24.51,36.62,38.45
2010-03-16 18:02:30,3,24.39,36.66,17.09
2010-03-16 17:27:30,79,44.92,32.01,38.45
2010-03-16 17:27:30,72,26.78,32.3,17.09
2010-03-16 17:27:30,71,26.75,32.33,25.63
2010-03-16 17:27:30,70,35.75,33.75,38.45
2010-03-16 17:27:30,69,28.07,33.04,25.63
2010-03-16 17:27:30,68,27.97,33,25.63
2010-03-16 17:27:30,67,23.06,33.05,25.63
2010-03-16 17:27:30,66,23,33.11,38.45
2010-03-16 17:27:30,65,23.02,33.08,25.63
2010-03-16 17:27:30,64,22.98,33.09,25.63
2010-03-16 17:27:30,63,35.64,33.76,25.63
2010-03-16 17:27:30,62,34.82,34.47,25.63
2010-03-16 17:27:30,61,34.91,34.48,57.67
2010-03-16 17:27:30,60,34.92,34.48,25.63
2010-03-16 17:27:30,59,34.64,34.46,25.63
2010-03-16 17:27:30,58,34.66,34.32,25.63
2010-03-16 17:27:30,57,34.67,34.1,25.63
2010-03-16 17:27:30,56,34.6,34.11,38.45
2010-03-16 17:27:30,55,29.34,33.9,38.45
2010-03-16 17:27:30,54,23.72,34.06,25.63
2010-03-16 17:27:30,53,23.73,34.03,25.63
2010-03-16 17:27:30,52,21.98,34.32,17.09
2010-03-16 17:27:30,51,35.51,34.73,25.63
2010-03-16 17:27:30,50,34.71,34.83,25.63
2010-03-16 17:27:30,49,34.63,34.9,25.63
2010-03-16 17:27:30,48,34.52,34.92,17.09
2010-03-16 17:27:30,47,34.75,34.82,25.63
2010-03-16 17:27:30,46,34.79,34.71,25.63
2010-03-16 17:27:30,45,34.74,34.8,57.67
2010-03-16 17:27:30,44,34.87,34.61,25.63
2010-03-16 17:27:30,43,34.71,34.83,25.63
2010-03-16 17:27:30,42,34.81,34.79,57.67
2010-03-16 17:27:30,41,31.25,35.09,38.45
2010-03-16 17:27:30,40,31.17,35.08,25.63
2010-03-16 17:27:30,39,34.6,35.31,38.45
2010-03-16 17:27:30,38,34.18,35.9,38.45
2010-03-16 17:27:30,37,33.98,35.72,38.45
2010-03-16 17:27:30,36,33.89,35.8,25.63
2010-03-16 17:27:30,35,33.89,35.34,25.63
2010-03-16 17:27:30,34,33.91,35.79,57.67
2010-03-16 17:27:30,33,33.91,35.6,38.45
2010-03-16 17:27:30,32,34.22,35.74,25.63
2010-03-16 17:27:30,31,33.84,35.66,25.63
2010-03-16 17:27:30,30,33.85,35.38,38.45
2010-03-16 17:27:30,29,33.94,35.76,38.45
2010-03-16 17:27:30,28,34.33,35.81,57.67
2010-03-16 17:27:30,27,34.42,35.39,57.67
2010-03-16 17:27:30,26,34.08,35.84,57.67
2010-03-16 17:27:30,25,34.44,35.74,38.45
2010-03-16 17:27:30,24,34.28,35.64,25.63
2010-03-16 17:27:30,23,34.21,35.68,57.67
2010-03-16 17:27:30,22,34.29,35.72,38.45
2010-03-16 17:27:30,21,34.31,35.72,25.63
2010-03-16 17:27:30,20,34.26,35.78,38.45
2010-03-16 17:27:30,19,34.1,35.49,57.67
2010-03-16 17:27:30,18,34.01,35.72,38.45
2010-03-16 17:27:30,17,33.92,35.74,38.45
2010-03-16 17:27:30,16,33.96,35.71,38.45
2010-03-16 17:27:30,15,33.72,35.89,57.67
2010-03-16 17:27:30,14,33.74,35.31,38.45
2010-03-16 17:27:30,13,33.72,35.32,38.45
2010-03-16 17:27:30,12,32.66,35.8,25.63
2010-03-16 17:27:30,11,31.76,35.31,25.63
2010-03-16 17:27:30,10,34.35,36,38.45
2010-03-16 17:27:30,9,34.26,36.06,38.45
2010-03-16 17:27:30,8,33.77,36.06,38.45
2010-03-16 17:27:30,7,33.44,36.16,38.45
2010-03-16 17:27:30,6,33.72,36.1,25.63
2010-03-16 17:27:30,5,33.29,36.15,25.63
2010-03-16 17:27:30,4,24.49,36.71,38.45
2010-03-16 17:27:30,3,24.51,37.38,25.63
2010-03-16 17:27:30,2,24.51,37.38,25.63
2010-03-16 16:42:30,93,44.5,31.52,38.45
2010-03-16 16:42:30,92,32.88,33.09,17.09
2010-03-16 16:42:30,91,27.3,33.05,25.63
2010-03-16 16:42:30,89,34.86,33.92,38.45
2010-03-16 16:42:30,88,33.87,34.44,25.63
2010-03-16 16:42:30,87,34.06,33.88,57.67
2010-03-16 16:42:30,86,33.97,34.5,38.45
2010-03-16 16:42:30,85,34.12,34.4,38.45
2010-03-16 16:42:30,84,34.32,34.1,25.63
2010-03-16 16:42:30,83,34.1,33.93,57.67
2010-03-16 16:42:30,82,34.26,34.3,25.63
2010-03-16 16:42:30,81,34.32,34.02,25.63
2010-03-16 16:42:30,80,34.17,34.35,38.45
2010-03-16 16:42:30,79,34.21,34.06,25.63
2010-03-16 16:42:30,78,33.79,34.48,38.45
2010-03-16 16:42:30,77,34.2,34.39,38.45
2010-03-16 16:42:30,76,33.55,34.39,57.67
2010-03-16 16:42:30,75,33.65,34.43,38.45
2010-03-16 16:42:30,74,31.3,33.78,38.45
2010-03-16 16:42:30,73,28.92,34.49,38.45
2010-03-16 16:42:30,72,21.36,34.45,25.63
2010-03-16 16:42:30,71,21.38,34.47,25.63
2010-03-16 16:42:30,70,34,34.65,57.67
2010-03-16 16:42:30,69,34.07,34.6,25.63
2010-03-16 16:42:30,68,33.81,34.73,57.67
2010-03-16 16:42:30,67,33.93,34.8,38.45
2010-03-16 16:42:30,66,33.85,34.79,38.45
2010-03-16 16:42:30,65,33.85,34.64,25.63
2010-03-16 16:42:30,64,33.9,34.64,25.63
2010-03-16 16:42:30,63,34.13,34.59,38.45
2010-03-16 16:42:30,62,33.58,34.5,17.09
2010-03-16 16:42:30,61,33.53,34.95,38.45
2010-03-16 16:42:30,60,33.44,34.93,57.67
2010-03-16 16:42:30,59,33.38,34.97,38.45
2010-03-16 16:42:30,58,33.56,34.52,25.63
2010-03-16 16:42:30,57,33.48,35,25.63
2010-03-16 16:42:30,56,33.46,34.99,38.45
2010-03-16 16:42:30,55,28.8,34.96,38.45
2010-03-16 16:42:30,54,28.84,34.53,25.63
2010-03-16 16:42:30,53,28.87,34.5,11.4
2010-03-16 16:42:30,52,21.3,34.52,17.09
2010-03-16 16:42:30,51,20.67,34.81,38.45
2010-03-16 16:42:30,50,20.74,34.79,38.45
2010-03-16 16:42:30,49,20.69,34.84,25.63
2010-03-16 16:42:30,48,20.63,34.85,11.4
2010-03-16 16:42:30,47,34.27,35.44,25.63
2010-03-16 16:42:30,46,34.05,35.54,38.45
2010-03-16 16:42:30,45,34.19,35.46,57.67
2010-03-16 16:42:30,44,33.79,35.97,57.67
2010-03-16 16:42:30,43,34.11,35.46,38.45
2010-03-16 16:42:30,42,34.16,35.54,38.45
2010-03-16 16:42:30,41,34.05,35.53,25.63
2010-03-16 16:42:30,40,34.17,35.48,38.45
2010-03-16 16:42:30,39,33.46,35.83,25.63
2010-03-16 16:42:30,38,33.49,35.81,25.63
2010-03-16 16:42:30,37,33.62,35.67,25.63
2010-03-16 16:42:30,36,33.65,35.67,25.63
2010-03-16 16:42:30,35,33.45,35.69,25.63
2010-03-16 16:42:30,34,33.57,35.58,25.63
2010-03-16 16:42:30,33,33.61,35.78,17.09
2010-03-16 16:42:30,32,33.51,35.8,57.67
2010-03-16 16:42:30,31,33.56,35.88,38.45
2010-03-16 16:42:30,30,33.61,35.78,38.45
2010-03-16 16:42:30,29,33.42,35.75,38.45
2010-03-16 16:42:30,28,33.64,35.58,57.67
2010-03-16 16:42:30,27,33.54,35.75,57.67
2010-03-16 16:42:30,26,33.56,35.77,57.67
2010-03-16 16:42:30,25,33.48,35.72,25.63
2010-03-16 16:42:30,24,33.58,35.74,25.63
2010-03-16 16:42:30,23,33.6,35.74,25.63
2010-03-16 16:42:30,22,33.59,35.78,38.45
2010-03-16 16:42:30,21,33.54,35.71,25.63
2010-03-16 16:42:30,20,33.45,35.75,25.63
2010-03-16 16:42:30,19,32.69,35.92,38.45
2010-03-16 16:42:30,18,32.84,35.72,25.63
2010-03-16 16:42:30,17,32.68,35.71,25.63
2010-03-16 16:42:30,16,32.62,35.74,25.63
2010-03-16 16:42:30,15,32.59,35.75,38.45
2010-03-16 16:42:30,14,31.74,35.35,38.45
2010-03-16 16:42:30,13,33.84,36,57.67
2010-03-16 16:42:30,12,31.76,36.45,25.63
2010-03-16 16:42:30,11,26.02,36.17,38.45
2010-03-16 16:42:30,10,24.1,36.56,17.09
2010-03-16 16:42:30,9,23.49,37.27,17.09
2010-03-16 16:42:30,8,23.53,37.27,25.63
2010-03-16 16:22:30,140,44.51,31.32,38.45
2010-03-16 16:22:30,133,33.92,33.72,25.63
2010-03-16 16:22:30,126,33.98,33.88,38.45
2010-03-16 16:22:30,125,33.79,34.48,38.45
2010-03-16 16:22:30,124,34,33.8,17.09
2010-03-16 16:22:30,123,33.76,34.49,25.63
2010-03-16 16:22:30,122,33.99,34.04,38.45
2010-03-16 16:22:30,121,33.97,34.23,57.67
2010-03-16 16:22:30,120,33.85,34.44,25.63
2010-03-16 16:22:30,119,33.98,33.81,38.45
2010-03-16 16:22:30,118,34.01,34.14,25.63
2010-03-16 16:22:30,117,33.85,33.77,57.67
2010-03-16 16:22:30,116,33.75,34.34,17.09
2010-03-16 16:22:30,115,33.77,34.46,17.09
2010-03-16 16:22:30,114,34.14,34.04,38.45
2010-03-16 16:22:30,113,33.77,34.35,25.63
2010-03-16 16:22:30,112,33.8,34.44,25.63
2010-03-16 16:22:30,111,33.67,34.41,17.09
2010-03-16 16:22:30,110,33.73,34.4,38.45
2010-03-16 16:22:30,109,33.67,34.34,38.45
2010-03-16 16:22:30,108,29.66,34.18,38.45
2010-03-16 16:22:30,107,29.71,34.16,38.45
2010-03-16 16:22:30,106,19.04,34.5,11.4
2010-03-16 16:22:30,99,34.31,34.8,25.63
2010-03-16 16:22:30,98,33.5,34.65,57.67
2010-03-16 16:22:30,97,33.5,34.87,25.63
2010-03-16 16:22:30,96,33.46,34.83,38.45
2010-03-16 16:22:30,95,33.52,34.81,25.63
2010-03-16 16:22:30,94,33.44,34.86,38.45
2010-03-16 16:22:30,93,33.55,34.72,38.45
2010-03-16 16:22:30,92,33.46,34.81,25.63
2010-03-16 16:22:30,91,33.54,34.72,38.45
2010-03-16 16:22:30,90,33.42,34.86,38.45
2010-03-16 16:22:30,89,33.55,34.64,57.67
2010-03-16 16:22:30,88,33.63,34.76,38.45
2010-03-16 16:22:30,87,33.57,34.65,38.45
2010-03-16 16:22:30,86,33.39,34.92,57.67
2010-03-16 16:22:30,85,33.56,34.75,25.63
2010-03-16 16:22:30,84,33.58,34.66,57.67
2010-03-16 16:22:30,83,33.69,34.53,38.45
2010-03-16 16:22:30,82,33.58,34.96,38.45
2010-03-16 16:22:30,81,33.47,34.84,38.45
2010-03-16 16:22:30,80,33.61,34.54,57.67
2010-03-16 16:22:30,79,33.61,34.58,57.67
2010-03-16 16:22:30,78,33.44,34.81,38.45
2010-03-16 16:22:30,77,33.3,34.84,38.45
2010-03-16 16:22:30,76,33.42,34.77,25.63
2010-03-16 16:22:30,75,33.46,34.81,38.45
2010-03-16 16:22:30,74,33.24,34.87,25.63
2010-03-16 16:22:30,73,33.48,34.82,38.45
2010-03-16 16:22:30,72,33.37,34.95,25.63
2010-03-16 16:22:30,71,33.32,34.82,25.63
2010-03-16 16:22:30,70,33.48,34.79,38.45
2010-03-16 16:22:30,69,33.49,34.71,38.45
2010-03-16 16:22:30,68,33.56,34.68,25.63
2010-03-16 16:22:30,67,33.51,34.77,25.63
2010-03-16 16:22:30,66,33.6,34.74,25.63
2010-03-16 16:22:30,65,27.44,34.6,17.09
2010-03-16 16:22:30,64,21.39,34.59,25.63
